instant;dteday;season;yr;mnth;hr;holiday;weekday;workingday
2411;15.04.11;2;0;4;8;1;5;0
2412;15.04.11;2;0;4;9;1;5;0
2413;15.04.11;2;0;4;10;1;5;0
2414;15.04.11;2;0;4;11;1;5;0
2415;15.04.11;2;0;4;12;1;5;0
2416;15.04.11;2;0;4;13;1;5;0
2417;15.04.11;2;0;4;14;1;5;0
2418;15.04.11;2;0;4;15;1;5;0
2419;15.04.11;2;0;4;16;1;5;0
2420;15.04.11;2;0;4;17;1;5;0
2421;15.04.11;2;0;4;18;1;5;0
2422;15.04.11;2;0;4;19;1;5;0
2423;15.04.11;2;0;4;20;1;5;0
2424;15.04.11;2;0;4;21;1;5;0
2425;15.04.11;2;0;4;22;1;5;0
2426;15.04.11;2;0;4;23;1;5;0
2427;16.04.11;2;0;4;0;0;6;0
2428;16.04.11;2;0;4;1;0;6;0
2429;16.04.11;2;0;4;2;0;6;0
2430;16.04.11;2;0;4;3;0;6;0
2431;16.04.11;2;0;4;4;0;6;0
2432;16.04.11;2;0;4;5;0;6;0
2433;16.04.11;2;0;4;6;0;6;0
2434;16.04.11;2;0;4;7;0;6;0
2435;16.04.11;2;0;4;8;0;6;0
2436;16.04.11;2;0;4;9;0;6;0
2437;16.04.11;2;0;4;10;0;6;0
2438;16.04.11;2;0;4;11;0;6;0
2439;16.04.11;2;0;4;12;0;6;0
2440;16.04.11;2;0;4;13;0;6;0
2441;16.04.11;2;0;4;14;0;6;0
2442;16.04.11;2;0;4;15;0;6;0
2443;16.04.11;2;0;4;16;0;6;0
2444;16.04.11;2;0;4;17;0;6;0
2445;16.04.11;2;0;4;18;0;6;0
2446;16.04.11;2;0;4;19;0;6;0
2447;16.04.11;2;0;4;20;0;6;0
2448;16.04.11;2;0;4;21;0;6;0
2449;16.04.11;2;0;4;22;0;6;0
2450;16.04.11;2;0;4;23;0;6;0
2451;17.04.11;2;0;4;0;0;0;0
2452;17.04.11;2;0;4;1;0;0;0
2453;17.04.11;2;0;4;2;0;0;0
2454;17.04.11;2;0;4;3;0;0;0
2455;17.04.11;2;0;4;4;0;0;0
2456;17.04.11;2;0;4;5;0;0;0
2457;17.04.11;2;0;4;6;0;0;0
2458;17.04.11;2;0;4;7;0;0;0
2459;17.04.11;2;0;4;8;0;0;0
2460;17.04.11;2;0;4;9;0;0;0
2461;17.04.11;2;0;4;10;0;0;0
2462;17.04.11;2;0;4;11;0;0;0
2463;17.04.11;2;0;4;12;0;0;0
2464;17.04.11;2;0;4;13;0;0;0
2465;17.04.11;2;0;4;14;0;0;0
2466;17.04.11;2;0;4;15;0;0;0
2467;17.04.11;2;0;4;16;0;0;0
2468;17.04.11;2;0;4;17;0;0;0
2469;17.04.11;2;0;4;18;0;0;0
2470;17.04.11;2;0;4;19;0;0;0
2471;17.04.11;2;0;4;20;0;0;0
2472;17.04.11;2;0;4;21;0;0;0
2473;17.04.11;2;0;4;22;0;0;0
2474;17.04.11;2;0;4;23;0;0;0
2475;18.04.11;2;0;4;0;0;1;1
2476;18.04.11;2;0;4;1;0;1;1
2477;18.04.11;2;0;4;2;0;1;1
2478;18.04.11;2;0;4;3;0;1;1
2479;18.04.11;2;0;4;4;0;1;1
2480;18.04.11;2;0;4;5;0;1;1
2481;18.04.11;2;0;4;6;0;1;1
2482;18.04.11;2;0;4;7;0;1;1
2483;18.04.11;2;0;4;8;0;1;1
2484;18.04.11;2;0;4;9;0;1;1
2485;18.04.11;2;0;4;10;0;1;1
2486;18.04.11;2;0;4;11;0;1;1
2487;18.04.11;2;0;4;12;0;1;1
2488;18.04.11;2;0;4;13;0;1;1
2489;18.04.11;2;0;4;14;0;1;1
2490;18.04.11;2;0;4;15;0;1;1
2491;18.04.11;2;0;4;16;0;1;1
2492;18.04.11;2;0;4;17;0;1;1
2493;18.04.11;2;0;4;18;0;1;1
2494;18.04.11;2;0;4;19;0;1;1
2495;18.04.11;2;0;4;20;0;1;1
2496;18.04.11;2;0;4;21;0;1;1
2497;18.04.11;2;0;4;22;0;1;1
2498;18.04.11;2;0;4;23;0;1;1
2499;19.04.11;2;0;4;0;0;2;1
2500;19.04.11;2;0;4;1;0;2;1
2501;19.04.11;2;0;4;2;0;2;1
2502;19.04.11;2;0;4;3;0;2;1
2503;19.04.11;2;0;4;4;0;2;1
2504;19.04.11;2;0;4;5;0;2;1
2505;19.04.11;2;0;4;6;0;2;1
2506;19.04.11;2;0;4;7;0;2;1
2507;19.04.11;2;0;4;8;0;2;1
2508;19.04.11;2;0;4;9;0;2;1
2509;19.04.11;2;0;4;10;0;2;1
2510;19.04.11;2;0;4;11;0;2;1
2511;19.04.11;2;0;4;12;0;2;1
2512;19.04.11;2;0;4;13;0;2;1
2513;19.04.11;2;0;4;14;0;2;1
2514;19.04.11;2;0;4;15;0;2;1
2515;19.04.11;2;0;4;16;0;2;1
2516;19.04.11;2;0;4;17;0;2;1
2517;19.04.11;2;0;4;18;0;2;1
2518;19.04.11;2;0;4;19;0;2;1
2519;19.04.11;2;0;4;20;0;2;1
2520;19.04.11;2;0;4;21;0;2;1
2521;19.04.11;2;0;4;22;0;2;1
2522;19.04.11;2;0;4;23;0;2;1
2523;20.04.11;2;0;4;0;0;3;1
2524;20.04.11;2;0;4;1;0;3;1
2525;20.04.11;2;0;4;2;0;3;1
2526;20.04.11;2;0;4;3;0;3;1
2527;20.04.11;2;0;4;4;0;3;1
2528;20.04.11;2;0;4;5;0;3;1
2529;20.04.11;2;0;4;6;0;3;1
2530;20.04.11;2;0;4;7;0;3;1
2531;20.04.11;2;0;4;8;0;3;1
2532;20.04.11;2;0;4;9;0;3;1
2533;20.04.11;2;0;4;10;0;3;1
2534;20.04.11;2;0;4;11;0;3;1
2535;20.04.11;2;0;4;12;0;3;1
2536;20.04.11;2;0;4;13;0;3;1
2537;20.04.11;2;0;4;14;0;3;1
2538;20.04.11;2;0;4;15;0;3;1
2539;20.04.11;2;0;4;16;0;3;1
2540;20.04.11;2;0;4;17;0;3;1
2541;20.04.11;2;0;4;18;0;3;1
2542;20.04.11;2;0;4;19;0;3;1
2543;20.04.11;2;0;4;20;0;3;1
2544;20.04.11;2;0;4;21;0;3;1
2545;20.04.11;2;0;4;22;0;3;1
2546;20.04.11;2;0;4;23;0;3;1
2547;21.04.11;2;0;4;0;0;4;1
2548;21.04.11;2;0;4;1;0;4;1
2549;21.04.11;2;0;4;2;0;4;1
2550;21.04.11;2;0;4;3;0;4;1
2551;21.04.11;2;0;4;4;0;4;1
2552;21.04.11;2;0;4;5;0;4;1
2553;21.04.11;2;0;4;6;0;4;1
2554;21.04.11;2;0;4;7;0;4;1
2555;21.04.11;2;0;4;8;0;4;1
2556;21.04.11;2;0;4;9;0;4;1
2557;21.04.11;2;0;4;10;0;4;1
2558;21.04.11;2;0;4;11;0;4;1
2559;21.04.11;2;0;4;12;0;4;1
2560;21.04.11;2;0;4;13;0;4;1
2561;21.04.11;2;0;4;14;0;4;1
2562;21.04.11;2;0;4;15;0;4;1
2563;21.04.11;2;0;4;16;0;4;1
2564;21.04.11;2;0;4;17;0;4;1
2565;21.04.11;2;0;4;18;0;4;1
2566;21.04.11;2;0;4;19;0;4;1
2567;21.04.11;2;0;4;20;0;4;1
2568;21.04.11;2;0;4;21;0;4;1
2569;21.04.11;2;0;4;22;0;4;1
2570;21.04.11;2;0;4;23;0;4;1
2571;22.04.11;2;0;4;0;0;5;1
2572;22.04.11;2;0;4;1;0;5;1
2573;22.04.11;2;0;4;2;0;5;1
2574;22.04.11;2;0;4;3;0;5;1
2575;22.04.11;2;0;4;4;0;5;1
2576;22.04.11;2;0;4;5;0;5;1
2577;22.04.11;2;0;4;6;0;5;1
2578;22.04.11;2;0;4;7;0;5;1
2579;22.04.11;2;0;4;8;0;5;1
2580;22.04.11;2;0;4;9;0;5;1
2581;22.04.11;2;0;4;10;0;5;1
2582;22.04.11;2;0;4;11;0;5;1
2583;22.04.11;2;0;4;12;0;5;1
2584;22.04.11;2;0;4;13;0;5;1
2585;22.04.11;2;0;4;14;0;5;1
2586;22.04.11;2;0;4;15;0;5;1
2587;22.04.11;2;0;4;16;0;5;1
2588;22.04.11;2;0;4;17;0;5;1
2589;22.04.11;2;0;4;18;0;5;1
2590;22.04.11;2;0;4;19;0;5;1
2591;22.04.11;2;0;4;20;0;5;1
2592;22.04.11;2;0;4;21;0;5;1
2593;22.04.11;2;0;4;22;0;5;1
2594;22.04.11;2;0;4;23;0;5;1
2595;23.04.11;2;0;4;0;0;6;0
2596;23.04.11;2;0;4;1;0;6;0
2597;23.04.11;2;0;4;2;0;6;0
2598;23.04.11;2;0;4;3;0;6;0
2599;23.04.11;2;0;4;4;0;6;0
2600;23.04.11;2;0;4;5;0;6;0
2601;23.04.11;2;0;4;6;0;6;0
2602;23.04.11;2;0;4;7;0;6;0
2603;23.04.11;2;0;4;8;0;6;0
2604;23.04.11;2;0;4;9;0;6;0
2605;23.04.11;2;0;4;10;0;6;0
2606;23.04.11;2;0;4;11;0;6;0
2607;23.04.11;2;0;4;12;0;6;0
2608;23.04.11;2;0;4;13;0;6;0
2609;23.04.11;2;0;4;14;0;6;0
2610;23.04.11;2;0;4;15;0;6;0
2611;23.04.11;2;0;4;16;0;6;0
2612;23.04.11;2;0;4;17;0;6;0
2613;23.04.11;2;0;4;18;0;6;0
2614;23.04.11;2;0;4;19;0;6;0
2615;23.04.11;2;0;4;20;0;6;0
2616;23.04.11;2;0;4;21;0;6;0
2617;23.04.11;2;0;4;22;0;6;0
2618;23.04.11;2;0;4;23;0;6;0
2619;24.04.11;2;0;4;0;0;0;0
2620;24.04.11;2;0;4;1;0;0;0
2621;24.04.11;2;0;4;2;0;0;0
2622;24.04.11;2;0;4;3;0;0;0
2623;24.04.11;2;0;4;4;0;0;0
2624;24.04.11;2;0;4;5;0;0;0
2625;24.04.11;2;0;4;6;0;0;0
2626;24.04.11;2;0;4;7;0;0;0
2627;24.04.11;2;0;4;8;0;0;0
2628;24.04.11;2;0;4;9;0;0;0
2629;24.04.11;2;0;4;10;0;0;0
2630;24.04.11;2;0;4;11;0;0;0
2631;24.04.11;2;0;4;12;0;0;0
2632;24.04.11;2;0;4;13;0;0;0
2633;24.04.11;2;0;4;14;0;0;0
2634;24.04.11;2;0;4;15;0;0;0
2635;24.04.11;2;0;4;16;0;0;0
2636;24.04.11;2;0;4;17;0;0;0
2637;24.04.11;2;0;4;18;0;0;0
2638;24.04.11;2;0;4;19;0;0;0
2639;24.04.11;2;0;4;20;0;0;0
2640;24.04.11;2;0;4;21;0;0;0
2641;24.04.11;2;0;4;22;0;0;0
2642;24.04.11;2;0;4;23;0;0;0
2643;25.04.11;2;0;4;0;0;1;1
2644;25.04.11;2;0;4;1;0;1;1
2645;25.04.11;2;0;4;2;0;1;1
2646;25.04.11;2;0;4;3;0;1;1
2647;25.04.11;2;0;4;4;0;1;1
2648;25.04.11;2;0;4;5;0;1;1
2649;25.04.11;2;0;4;6;0;1;1
2650;25.04.11;2;0;4;7;0;1;1
2651;25.04.11;2;0;4;8;0;1;1
2652;25.04.11;2;0;4;9;0;1;1
2653;25.04.11;2;0;4;10;0;1;1
2654;25.04.11;2;0;4;11;0;1;1
2655;25.04.11;2;0;4;12;0;1;1
2656;25.04.11;2;0;4;13;0;1;1
2657;25.04.11;2;0;4;14;0;1;1
2658;25.04.11;2;0;4;15;0;1;1
2659;25.04.11;2;0;4;16;0;1;1
2660;25.04.11;2;0;4;17;0;1;1
2661;25.04.11;2;0;4;18;0;1;1
2662;25.04.11;2;0;4;19;0;1;1
2663;25.04.11;2;0;4;20;0;1;1
2664;25.04.11;2;0;4;21;0;1;1
2665;25.04.11;2;0;4;22;0;1;1
2666;25.04.11;2;0;4;23;0;1;1
2667;26.04.11;2;0;4;0;0;2;1
2668;26.04.11;2;0;4;1;0;2;1
2669;26.04.11;2;0;4;2;0;2;1
2670;26.04.11;2;0;4;3;0;2;1
2671;26.04.11;2;0;4;4;0;2;1
2672;26.04.11;2;0;4;5;0;2;1
2673;26.04.11;2;0;4;6;0;2;1
2674;26.04.11;2;0;4;7;0;2;1
2675;26.04.11;2;0;4;8;0;2;1
2676;26.04.11;2;0;4;9;0;2;1
2677;26.04.11;2;0;4;10;0;2;1
2678;26.04.11;2;0;4;11;0;2;1
2679;26.04.11;2;0;4;12;0;2;1
2680;26.04.11;2;0;4;13;0;2;1
2681;26.04.11;2;0;4;14;0;2;1
2682;26.04.11;2;0;4;15;0;2;1
2683;26.04.11;2;0;4;16;0;2;1
2684;26.04.11;2;0;4;17;0;2;1
2685;26.04.11;2;0;4;18;0;2;1
2686;26.04.11;2;0;4;19;0;2;1
2687;26.04.11;2;0;4;20;0;2;1
2688;26.04.11;2;0;4;21;0;2;1
2689;26.04.11;2;0;4;22;0;2;1
2690;26.04.11;2;0;4;23;0;2;1
2691;27.04.11;2;0;4;0;0;3;1
2692;27.04.11;2;0;4;1;0;3;1
2693;27.04.11;2;0;4;2;0;3;1
2694;27.04.11;2;0;4;3;0;3;1
2695;27.04.11;2;0;4;4;0;3;1
2696;27.04.11;2;0;4;5;0;3;1
2697;27.04.11;2;0;4;6;0;3;1
2698;27.04.11;2;0;4;7;0;3;1
2699;27.04.11;2;0;4;8;0;3;1
2700;27.04.11;2;0;4;9;0;3;1
2701;27.04.11;2;0;4;10;0;3;1
2702;27.04.11;2;0;4;11;0;3;1
2703;27.04.11;2;0;4;12;0;3;1
2704;27.04.11;2;0;4;13;0;3;1
2705;27.04.11;2;0;4;14;0;3;1
2706;27.04.11;2;0;4;15;0;3;1
2707;27.04.11;2;0;4;16;0;3;1
2708;27.04.11;2;0;4;17;0;3;1
2709;27.04.11;2;0;4;18;0;3;1
2710;27.04.11;2;0;4;19;0;3;1
2711;27.04.11;2;0;4;20;0;3;1
2712;27.04.11;2;0;4;21;0;3;1
2713;27.04.11;2;0;4;22;0;3;1
2714;27.04.11;2;0;4;23;0;3;1
2715;28.04.11;2;0;4;0;0;4;1
2716;28.04.11;2;0;4;1;0;4;1
2717;28.04.11;2;0;4;2;0;4;1
2718;28.04.11;2;0;4;3;0;4;1
2719;28.04.11;2;0;4;4;0;4;1
2720;28.04.11;2;0;4;5;0;4;1
2721;28.04.11;2;0;4;6;0;4;1
2722;28.04.11;2;0;4;7;0;4;1
2723;28.04.11;2;0;4;8;0;4;1
2724;28.04.11;2;0;4;9;0;4;1
2725;28.04.11;2;0;4;10;0;4;1
2726;28.04.11;2;0;4;11;0;4;1
2727;28.04.11;2;0;4;12;0;4;1
2728;28.04.11;2;0;4;13;0;4;1
2729;28.04.11;2;0;4;14;0;4;1
2730;28.04.11;2;0;4;15;0;4;1
2731;28.04.11;2;0;4;16;0;4;1
2732;28.04.11;2;0;4;17;0;4;1
2733;28.04.11;2;0;4;18;0;4;1
2734;28.04.11;2;0;4;19;0;4;1
2735;28.04.11;2;0;4;20;0;4;1
2736;28.04.11;2;0;4;21;0;4;1
2737;28.04.11;2;0;4;22;0;4;1
2738;28.04.11;2;0;4;23;0;4;1
2739;29.04.11;2;0;4;0;0;5;1
2740;29.04.11;2;0;4;1;0;5;1
2741;29.04.11;2;0;4;2;0;5;1
2742;29.04.11;2;0;4;3;0;5;1
2743;29.04.11;2;0;4;4;0;5;1
2744;29.04.11;2;0;4;5;0;5;1
2745;29.04.11;2;0;4;6;0;5;1
2746;29.04.11;2;0;4;7;0;5;1
2747;29.04.11;2;0;4;8;0;5;1
2748;29.04.11;2;0;4;9;0;5;1
2749;29.04.11;2;0;4;10;0;5;1
2750;29.04.11;2;0;4;11;0;5;1
2751;29.04.11;2;0;4;12;0;5;1
2752;29.04.11;2;0;4;13;0;5;1
2753;29.04.11;2;0;4;14;0;5;1
2754;29.04.11;2;0;4;15;0;5;1
2755;29.04.11;2;0;4;16;0;5;1
2756;29.04.11;2;0;4;17;0;5;1
2757;29.04.11;2;0;4;18;0;5;1
2758;29.04.11;2;0;4;19;0;5;1
2759;29.04.11;2;0;4;20;0;5;1
2760;29.04.11;2;0;4;21;0;5;1
2761;29.04.11;2;0;4;22;0;5;1
2762;29.04.11;2;0;4;23;0;5;1
2763;30.04.11;2;0;4;0;0;6;0
2764;30.04.11;2;0;4;1;0;6;0
2765;30.04.11;2;0;4;2;0;6;0
2766;30.04.11;2;0;4;3;0;6;0
2767;30.04.11;2;0;4;4;0;6;0
2768;30.04.11;2;0;4;5;0;6;0
2769;30.04.11;2;0;4;6;0;6;0
2770;30.04.11;2;0;4;7;0;6;0
2771;30.04.11;2;0;4;8;0;6;0
2772;30.04.11;2;0;4;9;0;6;0
2773;30.04.11;2;0;4;10;0;6;0
2774;30.04.11;2;0;4;11;0;6;0
2775;30.04.11;2;0;4;12;0;6;0
2776;30.04.11;2;0;4;13;0;6;0
2777;30.04.11;2;0;4;14;0;6;0
2778;30.04.11;2;0;4;15;0;6;0
2779;30.04.11;2;0;4;16;0;6;0
2780;30.04.11;2;0;4;17;0;6;0
2781;30.04.11;2;0;4;18;0;6;0
2782;30.04.11;2;0;4;19;0;6;0
2783;30.04.11;2;0;4;20;0;6;0
2784;30.04.11;2;0;4;21;0;6;0
2785;30.04.11;2;0;4;22;0;6;0
2786;30.04.11;2;0;4;23;0;6;0
2787;01.05.11;2;0;5;0;0;0;0
2788;01.05.11;2;0;5;1;0;0;0
2789;01.05.11;2;0;5;2;0;0;0
2790;01.05.11;2;0;5;3;0;0;0
2791;01.05.11;2;0;5;4;0;0;0
2792;01.05.11;2;0;5;5;0;0;0
2793;01.05.11;2;0;5;6;0;0;0
2794;01.05.11;2;0;5;7;0;0;0
2795;01.05.11;2;0;5;8;0;0;0
2796;01.05.11;2;0;5;9;0;0;0
2797;01.05.11;2;0;5;10;0;0;0
2798;01.05.11;2;0;5;11;0;0;0
2799;01.05.11;2;0;5;12;0;0;0
2800;01.05.11;2;0;5;13;0;0;0
2801;01.05.11;2;0;5;14;0;0;0
2802;01.05.11;2;0;5;15;0;0;0
2803;01.05.11;2;0;5;16;0;0;0
2804;01.05.11;2;0;5;17;0;0;0
2805;01.05.11;2;0;5;18;0;0;0
2806;01.05.11;2;0;5;19;0;0;0
2807;01.05.11;2;0;5;20;0;0;0
2808;01.05.11;2;0;5;21;0;0;0
2809;01.05.11;2;0;5;22;0;0;0
2810;01.05.11;2;0;5;23;0;0;0
2811;02.05.11;2;0;5;0;0;1;1
2812;02.05.11;2;0;5;1;0;1;1
2813;02.05.11;2;0;5;2;0;1;1
2814;02.05.11;2;0;5;3;0;1;1
2815;02.05.11;2;0;5;4;0;1;1
2816;02.05.11;2;0;5;5;0;1;1
2817;02.05.11;2;0;5;6;0;1;1
2818;02.05.11;2;0;5;7;0;1;1
2819;02.05.11;2;0;5;8;0;1;1
2820;02.05.11;2;0;5;9;0;1;1
2821;02.05.11;2;0;5;10;0;1;1
2822;02.05.11;2;0;5;11;0;1;1
2823;02.05.11;2;0;5;12;0;1;1
2824;02.05.11;2;0;5;13;0;1;1
2825;02.05.11;2;0;5;14;0;1;1
2826;02.05.11;2;0;5;15;0;1;1
2827;02.05.11;2;0;5;16;0;1;1
2828;02.05.11;2;0;5;17;0;1;1
2829;02.05.11;2;0;5;18;0;1;1
2830;02.05.11;2;0;5;19;0;1;1
2831;02.05.11;2;0;5;20;0;1;1
2832;02.05.11;2;0;5;21;0;1;1
2833;02.05.11;2;0;5;22;0;1;1
2834;02.05.11;2;0;5;23;0;1;1
2835;03.05.11;2;0;5;0;0;2;1
2836;03.05.11;2;0;5;1;0;2;1
2837;03.05.11;2;0;5;2;0;2;1
2838;03.05.11;2;0;5;3;0;2;1
2839;03.05.11;2;0;5;4;0;2;1
2840;03.05.11;2;0;5;5;0;2;1
2841;03.05.11;2;0;5;6;0;2;1
2842;03.05.11;2;0;5;7;0;2;1
2843;03.05.11;2;0;5;8;0;2;1
2844;03.05.11;2;0;5;9;0;2;1
2845;03.05.11;2;0;5;10;0;2;1
2846;03.05.11;2;0;5;11;0;2;1
2847;03.05.11;2;0;5;12;0;2;1
2848;03.05.11;2;0;5;13;0;2;1
2849;03.05.11;2;0;5;14;0;2;1
2850;03.05.11;2;0;5;15;0;2;1
2851;03.05.11;2;0;5;16;0;2;1
2852;03.05.11;2;0;5;17;0;2;1
2853;03.05.11;2;0;5;18;0;2;1
2854;03.05.11;2;0;5;19;0;2;1
2855;03.05.11;2;0;5;20;0;2;1
2856;03.05.11;2;0;5;21;0;2;1
2857;03.05.11;2;0;5;22;0;2;1
2858;03.05.11;2;0;5;23;0;2;1
2859;04.05.11;2;0;5;0;0;3;1
2860;04.05.11;2;0;5;1;0;3;1
2861;04.05.11;2;0;5;2;0;3;1
2862;04.05.11;2;0;5;3;0;3;1
2863;04.05.11;2;0;5;4;0;3;1
2864;04.05.11;2;0;5;5;0;3;1
2865;04.05.11;2;0;5;6;0;3;1
2866;04.05.11;2;0;5;7;0;3;1
2867;04.05.11;2;0;5;8;0;3;1
2868;04.05.11;2;0;5;9;0;3;1
2869;04.05.11;2;0;5;10;0;3;1
2870;04.05.11;2;0;5;11;0;3;1
2871;04.05.11;2;0;5;12;0;3;1
2872;04.05.11;2;0;5;13;0;3;1
2873;04.05.11;2;0;5;14;0;3;1
2874;04.05.11;2;0;5;15;0;3;1
2875;04.05.11;2;0;5;16;0;3;1
2876;04.05.11;2;0;5;17;0;3;1
2877;04.05.11;2;0;5;18;0;3;1
2878;04.05.11;2;0;5;19;0;3;1
2879;04.05.11;2;0;5;20;0;3;1
2880;04.05.11;2;0;5;21;0;3;1
2881;04.05.11;2;0;5;22;0;3;1
2882;04.05.11;2;0;5;23;0;3;1
2883;05.05.11;2;0;5;0;0;4;1
2884;05.05.11;2;0;5;1;0;4;1
2885;05.05.11;2;0;5;2;0;4;1
2886;05.05.11;2;0;5;3;0;4;1
2887;05.05.11;2;0;5;4;0;4;1
2888;05.05.11;2;0;5;5;0;4;1
2889;05.05.11;2;0;5;6;0;4;1
2890;05.05.11;2;0;5;7;0;4;1
2891;05.05.11;2;0;5;8;0;4;1
2892;05.05.11;2;0;5;9;0;4;1
2893;05.05.11;2;0;5;10;0;4;1
2894;05.05.11;2;0;5;11;0;4;1
2895;05.05.11;2;0;5;12;0;4;1
2896;05.05.11;2;0;5;13;0;4;1
2897;05.05.11;2;0;5;14;0;4;1
2898;05.05.11;2;0;5;15;0;4;1
2899;05.05.11;2;0;5;16;0;4;1
2900;05.05.11;2;0;5;17;0;4;1
2901;05.05.11;2;0;5;18;0;4;1
2902;05.05.11;2;0;5;19;0;4;1
2903;05.05.11;2;0;5;20;0;4;1
2904;05.05.11;2;0;5;21;0;4;1
2905;05.05.11;2;0;5;22;0;4;1
2906;05.05.11;2;0;5;23;0;4;1
2907;06.05.11;2;0;5;0;0;5;1
2908;06.05.11;2;0;5;1;0;5;1
2909;06.05.11;2;0;5;2;0;5;1
2910;06.05.11;2;0;5;3;0;5;1
2911;06.05.11;2;0;5;4;0;5;1
2912;06.05.11;2;0;5;5;0;5;1
2913;06.05.11;2;0;5;6;0;5;1
2914;06.05.11;2;0;5;7;0;5;1
2915;06.05.11;2;0;5;8;0;5;1
2916;06.05.11;2;0;5;9;0;5;1
2917;06.05.11;2;0;5;10;0;5;1
2918;06.05.11;2;0;5;11;0;5;1
2919;06.05.11;2;0;5;12;0;5;1
2920;06.05.11;2;0;5;13;0;5;1
2921;06.05.11;2;0;5;14;0;5;1
2922;06.05.11;2;0;5;15;0;5;1
2923;06.05.11;2;0;5;16;0;5;1
2924;06.05.11;2;0;5;17;0;5;1
2925;06.05.11;2;0;5;18;0;5;1
2926;06.05.11;2;0;5;19;0;5;1
2927;06.05.11;2;0;5;20;0;5;1
2928;06.05.11;2;0;5;21;0;5;1
2929;06.05.11;2;0;5;22;0;5;1
2930;06.05.11;2;0;5;23;0;5;1
2931;07.05.11;2;0;5;0;0;6;0
2932;07.05.11;2;0;5;1;0;6;0
2933;07.05.11;2;0;5;2;0;6;0
2934;07.05.11;2;0;5;3;0;6;0
2935;07.05.11;2;0;5;4;0;6;0
2936;07.05.11;2;0;5;5;0;6;0
2937;07.05.11;2;0;5;6;0;6;0
2938;07.05.11;2;0;5;7;0;6;0
2939;07.05.11;2;0;5;8;0;6;0
2940;07.05.11;2;0;5;9;0;6;0
2941;07.05.11;2;0;5;10;0;6;0
2942;07.05.11;2;0;5;11;0;6;0
2943;07.05.11;2;0;5;12;0;6;0
2944;07.05.11;2;0;5;13;0;6;0
2945;07.05.11;2;0;5;14;0;6;0
2946;07.05.11;2;0;5;15;0;6;0
2947;07.05.11;2;0;5;16;0;6;0
2948;07.05.11;2;0;5;17;0;6;0
2949;07.05.11;2;0;5;18;0;6;0
2950;07.05.11;2;0;5;19;0;6;0
2951;07.05.11;2;0;5;20;0;6;0
2952;07.05.11;2;0;5;21;0;6;0
2953;07.05.11;2;0;5;22;0;6;0
2954;07.05.11;2;0;5;23;0;6;0
2955;08.05.11;2;0;5;0;0;0;0
2956;08.05.11;2;0;5;1;0;0;0
2957;08.05.11;2;0;5;2;0;0;0
2958;08.05.11;2;0;5;3;0;0;0
2959;08.05.11;2;0;5;4;0;0;0
2960;08.05.11;2;0;5;5;0;0;0
2961;08.05.11;2;0;5;6;0;0;0
2962;08.05.11;2;0;5;7;0;0;0
2963;08.05.11;2;0;5;8;0;0;0
2964;08.05.11;2;0;5;9;0;0;0
2965;08.05.11;2;0;5;10;0;0;0
2966;08.05.11;2;0;5;11;0;0;0
2967;08.05.11;2;0;5;12;0;0;0
2968;08.05.11;2;0;5;13;0;0;0
2969;08.05.11;2;0;5;14;0;0;0
2970;08.05.11;2;0;5;15;0;0;0
2971;08.05.11;2;0;5;16;0;0;0
2972;08.05.11;2;0;5;17;0;0;0
2973;08.05.11;2;0;5;18;0;0;0
2974;08.05.11;2;0;5;19;0;0;0
2975;08.05.11;2;0;5;20;0;0;0
2976;08.05.11;2;0;5;21;0;0;0
2977;08.05.11;2;0;5;22;0;0;0
2978;08.05.11;2;0;5;23;0;0;0
2979;09.05.11;2;0;5;0;0;1;1
2980;09.05.11;2;0;5;1;0;1;1
2981;09.05.11;2;0;5;2;0;1;1
2982;09.05.11;2;0;5;3;0;1;1
2983;09.05.11;2;0;5;4;0;1;1
2984;09.05.11;2;0;5;5;0;1;1
2985;09.05.11;2;0;5;6;0;1;1
2986;09.05.11;2;0;5;7;0;1;1
2987;09.05.11;2;0;5;8;0;1;1
2988;09.05.11;2;0;5;9;0;1;1
2989;09.05.11;2;0;5;10;0;1;1
2990;09.05.11;2;0;5;11;0;1;1
2991;09.05.11;2;0;5;12;0;1;1
2992;09.05.11;2;0;5;13;0;1;1
2993;09.05.11;2;0;5;14;0;1;1
2994;09.05.11;2;0;5;15;0;1;1
2995;09.05.11;2;0;5;16;0;1;1
2996;09.05.11;2;0;5;17;0;1;1
2997;09.05.11;2;0;5;18;0;1;1
2998;09.05.11;2;0;5;19;0;1;1
2999;09.05.11;2;0;5;20;0;1;1
3000;09.05.11;2;0;5;21;0;1;1
3001;09.05.11;2;0;5;22;0;1;1
3002;09.05.11;2;0;5;23;0;1;1
3003;10.05.11;2;0;5;0;0;2;1
3004;10.05.11;2;0;5;1;0;2;1
3005;10.05.11;2;0;5;2;0;2;1
3006;10.05.11;2;0;5;3;0;2;1
3007;10.05.11;2;0;5;4;0;2;1
3008;10.05.11;2;0;5;5;0;2;1
3009;10.05.11;2;0;5;6;0;2;1
3010;10.05.11;2;0;5;7;0;2;1
3011;10.05.11;2;0;5;8;0;2;1
3012;10.05.11;2;0;5;9;0;2;1
3013;10.05.11;2;0;5;10;0;2;1
3014;10.05.11;2;0;5;11;0;2;1
3015;10.05.11;2;0;5;12;0;2;1
3016;10.05.11;2;0;5;13;0;2;1
3017;10.05.11;2;0;5;14;0;2;1
